Applid,Date,ResTime,ColTime,TClassName,Trandfs,NaxAct,PrgThrs,Attaches,AcptImm,PrgImm,Queued,PrgQd,QuedTime,PckAct,PckQued,MaxActTimes,PrgThrsTimes
BP15PAAA,01/11/2016,08:00:00,10:00:00,TCBCHHI,15225,70,26,3281,3281,0,0,0,00:00:00,2,0,0,0
BP15PAAA,01/11/2016,08:00:00,10:00:00,TCBCHLI,10875,30,31,964,964,0,0,0,00:00:00,2,0,0,0
BP15PAAA,01/11/2016,08:00:00,10:00:00,TCBCHLM,0,10,1,0,0,0,0,0,00:00:00,0,0,0,1
BP15PAAA,01/11/2016,08:00:00,10:00:00,TCBEIB,2175,30,21,6390,6390,0,0,0,00:00:00,3,0,0,0
BP15PAAA,01/11/2016,08:00:00,10:00:00,TCBIBS,2175,30,21,19893,19893,0,0,0,00:00:00,6,0,0,0
BP15PAAA,01/11/2016,08:00:00,10:00:00,TCBIPB,2175,30,21,998,998,0,0,0,00:00:00,2,0,0,0
BP15PAAA,01/11/2016,08:00:00,10:00:00,TCBMID,2175,30,21,2103,2103,0,0,0,00:00:00,2,0,0,0
BP15PAAA,01/11/2016,08:00:00,10:00:00,TCBM1A,20,20,11,8376,8376,0,0,0,00:00:00,4,0,0,0
BP15PAAA,01/11/2016,08:00:00,10:00:00,TCBOTH,2177,30,11,1855,1855,0,0,0,00:00:00,3,0,0,0
BP15PAAA,01/11/2016,08:00:00,10:00:00,TCBPOS,2175,30,21,905,905,0,0,0,00:00:00,3,0,0,0
BP15PAAA,01/11/2016,08:00:00,10:00:00,TCBSCTR,1,50,21,5501,5501,0,0,0,00:00:00,6,0,0,0
BP15PAAA,01/11/2016,08:00:00,10:00:00,TCBSMSA,1,1,1,120,120,0,0,0,00:00:00,1,0,120,1
BP15PAAA,01/11/2016,08:00:00,10:00:00,TCBSMSR,2,10,6,0,0,0,0,0,00:00:00,0,0,0,0
BP15PAAA,01/11/2016,08:00:00,10:00:00,TCBTRM,2175,30,21,14775,14775,0,0,0,00:00:00,4,0,0,0
BP15PAAA,01/11/2016,08:00:00,10:00:00,TCBTRNLM,0,1,1,0,0,0,0,0,00:00:00,0,0,0,1
BP15PAAA,01/11/2016,08:00:00,10:00:00,*TOTALS*,43529,-1,-1,69733,69733,0,0,0,00:00:00,-1,-1,120,3
BP15PAAA,01/11/2016,10:00:00,12:00:00,TCBATM,2175,30,21,6748,6748,0,0,0,00:00:00,4,0,0,0
BP15PAAA,01/11/2016,10:00:00,12:00:00,TCBCHHI,15225,70,26,4993,4993,0,0,0,00:00:00,3,0,0,0
BP15PAAA,01/11/2016,10:00:00,12:00:00,TCBCHLI,10875,30,31,983,983,0,0,0,00:00:00,2,0,0,0
BP15PAAA,01/11/2016,10:00:00,12:00:00,TCBCHLM,0,10,1,0,0,0,0,0,00:00:00,0,0,0,1
BP15PAAA,01/11/2016,10:00:00,12:00:00,TCBEIB,2175,30,21,10366,10366,0,0,0,00:00:00,3,0,0,0
BP15PAAA,01/11/2016,10:00:00,12:00:00,TCBIBS,2175,30,21,33296,33296,0,0,0,00:00:00,5,0,0,0
BP15PAAA,01/11/2016,10:00:00,12:00:00,TCBIPB,2175,30,21,1666,1666,0,0,0,00:00:00,2,0,0,0
BP15PAAA,01/11/2016,10:00:00,12:00:00,TCBMID,2175,30,21,3852,3852,0,0,0,00:00:00,3,0,0,0
BP15PAAA,01/11/2016,10:00:00,12:00:00,TCBM1A,20,20,11,15891,15891,0,0,0,00:00:00,5,0,0,0
BP15PAAA,01/11/2016,10:00:00,12:00:00,TCBOTH,2177,30,11,2717,2717,0,0,0,00:00:00,3,0,0,0
BP15PAAA,01/11/2016,10:00:00,12:00:00,TCBPOS,2175,30,21,1332,1332,0,0,0,00:00:00,2,0,0,0
BP15PAAA,01/11/2016,10:00:00,12:00:00,TCBSCTR,1,50,21,8656,8656,0,0,0,00:00:00,6,0,0,0
BP15PAAA,01/11/2016,10:00:00,12:00:00,TCBSMSA,1,1,1,120,120,0,0,0,00:00:00,1,0,120,1
BP15PAAA,01/11/2016,10:00:00,12:00:00,TCBSMSR,2,10,6,24,24,0,0,0,00:00:00,1,0,0,0
BP15PAAA,01/11/2016,10:00:00,12:00:00,TCBTRM,2175,30,21,27537,27537,0,0,0,00:00:00,4,0,0,0
BP15PAAA,01/11/2016,10:00:00,12:00:00,TCBTRNLM,0,1,1,0,0,0,0,0,00:00:00,0,0,0,1
BP15PAAA,01/11/2016,10:00:00,12:00:00,*TOTALS*,43529,-1,-1,118181,118181,0,0,0,00:00:00,-1,-1,120,3
BP15PAAA,01/11/2016,12:00:00,14:00:00,TCBATM,2175,30,21,6606,6606,0,0,0,00:00:00,3,0,0,0
BP15PAAA,01/11/2016,12:00:00,14:00:00,TCBCHHI,15225,70,26,3429,3429,0,0,0,00:00:00,3,0,0,0
BP15PAAA,01/11/2016,12:00:00,14:00:00,TCBCHLI,10875,30,31,1155,1155,0,0,0,00:00:00,2,0,0,0
BP15PAAA,01/11/2016,12:00:00,14:00:00,TCBCHLM,0,10,1,0,0,0,0,0,00:00:00,0,0,0,1
BP15PAAA,01/11/2016,12:00:00,14:00:00,TCBEIB,2175,30,21,6094,6094,0,0,0,00:00:00,3,0,0,0
BP15PAAA,01/11/2016,12:00:00,14:00:00,TCBIBS,2175,30,21,28603,28603,0,0,0,00:00:00,5,0,0,0
BP15PAAA,01/11/2016,12:00:00,14:00:00,TCBIPB,2175,30,21,2107,2107,0,0,0,00:00:00,2,0,0,0
BP15PAAA,01/11/2016,12:00:00,14:00:00,TCBMID,2175,30,21,2944,2944,0,0,0,00:00:00,2,0,0,0
BP15PAAA,01/11/2016,12:00:00,14:00:00,TCBM1A,20,20,11,12984,12984,0,0,0,00:00:00,5,0,0,0
BP15PAAA,01/11/2016,12:00:00,14:00:00,TCBOTH,2177,30,11,1804,1804,0,0,0,00:00:00,2,0,0,0
BP15PAAA,01/11/2016,12:00:00,14:00:00,TCBPOS,2175,30,21,994,994,0,0,0,00:00:00,2,0,0,0
BP15PAAA,01/11/2016,12:00:00,14:00:00,TCBSCTR,1,50,21,8442,8442,0,0,0,00:00:00,4,0,0,0
BP15PAAA,01/11/2016,12:00:00,14:00:00,TCBSMSA,1,1,1,120,120,0,0,0,00:00:00,1,0,120,1
BP15PAAA,01/11/2016,12:00:00,14:00:00,TCBSMSR,2,10,6,1148,1148,0,0,0,00:00:00,7,0,0,0
BP15PAAA,01/11/2016,12:00:00,14:00:00,TCBTRM,2175,30,21,19183,19183,0,0,0,00:00:00,4,0,0,0
BP15PAAA,01/11/2016,12:00:00,14:00:00,TCBTRNLM,0,1,1,0,0,0,0,0,00:00:00,0,0,0,1
BP15PAAA,01/11/2016,12:00:00,14:00:00,*TOTALS*,43529,-1,-1,95613,95613,0,0,0,00:00:00,-1,-1,120,3
BP15PAAA,01/11/2016,14:00:00,16:00:00,TCBATM,2175,30,21,6667,6667,0,0,0,00:00:00,3,0,0,0
BP15PAAA,01/11/2016,14:00:00,16:00:00,TCBCHHI,15225,70,26,4296,4296,0,0,0,00:00:00,3,0,0,0
BP15PAAA,01/11/2016,14:00:00,16:00:00,TCBCHLI,10875,30,31,1263,1263,0,0,0,00:00:00,3,0,0,0
BP15PAAA,01/11/2016,14:00:00,16:00:00,TCBCHLM,0,10,1,0,0,0,0,0,00:00:00,0,0,0,1
BP15PAAA,01/11/2016,14:00:00,16:00:00,TCBEIB,2175,30,21,8753,8753,0,0,0,00:00:00,4,0,0,0
BP15PAAA,01/11/2016,14:00:00,16:00:00,TCBIBS,2175,30,21,32851,32851,0,0,0,00:00:00,6,0,0,0
BP15PAAA,01/11/2016,14:00:00,16:00:00,TCBIPB,2175,30,21,1558,1558,0,0,0,00:00:00,2,0,0,0
BP15PAAA,01/11/2016,14:00:00,16:00:00,TCBMID,2175,30,21,3886,3886,0,0,0,00:00:00,3,0,0,0
BP15PAAA,01/11/2016,14:00:00,16:00:00,TCBM1A,20,20,11,13932,13932,0,0,0,00:00:00,4,0,0,0
BP15PAAA,01/11/2016,14:00:00,16:00:00,TCBOTH,2177,30,11,2654,2654,0,0,0,00:00:00,3,0,0,0
BP15PAAA,01/11/2016,14:00:00,16:00:00,TCBPOS,2175,30,21,1152,1152,0,0,0,00:00:00,2,0,0,0
BP15PAAA,01/11/2016,14:00:00,16:00:00,TCBSCTR,1,50,21,8881,8881,0,0,0,00:00:00,5,0,0,0
BP15PAAA,01/11/2016,14:00:00,16:00:00,TCBSMSA,1,1,1,120,120,0,0,0,00:00:00,1,0,120,1
BP15PAAA,01/11/2016,14:00:00,16:00:00,TCBSMSR,2,10,6,2029,2029,0,0,0,00:00:00,8,0,0,0
BP15PAAA,01/11/2016,14:00:00,16:00:00,TCBTRM,2175,30,21,28022,28022,0,0,0,00:00:00,4,0,0,0
BP15PAAA,01/11/2016,14:00:00,16:00:00,TCBTRNLM,0,1,1,0,0,0,0,0,00:00:00,0,0,0,1
BP15PAAA,01/11/2016,14:00:00,16:00:00,*TOTALS*,43529,-1,-1,116064,116064,0,0,0,00:00:00,-1,-1,120,3
BP15PAAA,01/11/2016,16:00:00,18:00:00,TCBATM,2175,30,21,6941,6941,0,0,0,00:00:00,3,0,0,0
BP15PAAA,01/11/2016,16:00:00,18:00:00,TCBCHHI,15225,70,26,3833,3833,0,0,0,00:00:00,3,0,0,0
BP15PAAA,01/11/2016,16:00:00,18:00:00,TCBCHLI,10875,30,31,969,969,0,0,0,00:00:00,2,0,0,0
BP15PAAA,01/11/2016,16:00:00,18:00:00,TCBCHLM,0,10,1,0,0,0,0,0,00:00:00,0,0,0,1
BP15PAAA,01/11/2016,16:00:00,18:00:00,TCBEIB,2175,30,21,7240,7240,0,0,0,00:00:00,3,0,0,0
BP15PAAA,01/11/2016,16:00:00,18:00:00,TCBIBS,2175,30,21,28721,28721,0,0,0,00:00:00,5,0,0,0
BP15PAAA,01/11/2016,16:00:00,18:00:00,TCBIPB,2175,30,21,1479,1479,0,0,0,00:00:00,2,0,0,0
BP15PAAA,01/11/2016,16:00:00,18:00:00,TCBMID,2175,30,21,2610,2610,0,0,0,00:00:00,2,0,0,0
BP15PAAA,01/11/2016,16:00:00,18:00:00,TCBM1A,20,20,11,11801,11801,0,0,0,00:00:00,3,0,0,0
BP15PAAA,01/11/2016,16:00:00,18:00:00,TCBOTH,2177,30,11,2183,2183,0,0,0,00:00:00,3,0,0,0
BP15PAAA,01/11/2016,16:00:00,18:00:00,TCBPOS,2175,30,21,1244,1244,0,0,0,00:00:00,3,0,0,0
BP15PAAA,01/11/2016,16:00:00,18:00:00,TCBSCTR,1,50,21,8506,8506,0,0,0,00:00:00,6,0,0,0
BP15PAAA,01/11/2016,16:00:00,18:00:00,TCBSMSA,1,1,1,119,119,0,0,0,00:00:00,1,0,119,1
BP15PAAA,01/11/2016,16:00:00,18:00:00,TCBSMSR,2,10,6,52,52,0,0,0,00:00:00,1,0,0,0
BP15PAAA,01/11/2016,16:00:00,18:00:00,TCBTRM,2175,30,21,26732,26732,0,0,0,00:00:00,5,0,0,0
BP15PAAA,01/11/2016,16:00:00,18:00:00,TCBTRNLM,0,1,1,0,0,0,0,0,00:00:00,0,0,0,1
BP15PAAA,01/11/2016,16:00:00,18:00:00,*TOTALS*,43529,-1,-1,102430,102430,0,0,0,00:00:00,-1,-1,119,3
BP15PAAA,01/11/2016,18:00:00,20:00:00,TCBATM,2175,30,21,5728,5728,0,0,0,00:00:00,3,0,0,0
BP15PAAA,01/11/2016,18:00:00,20:00:00,TCBCHHI,15225,70,26,2660,2660,0,0,0,00:00:00,4,0,0,0
BP15PAAA,01/11/2016,18:00:00,20:00:00,TCBCHLI,10875,30,31,460,460,0,0,0,00:00:00,2,0,0,0
BP15PAAA,01/11/2016,18:00:00,20:00:00,TCBCHLM,0,10,1,0,0,0,0,0,00:00:00,0,0,0,1
BP15PAAA,01/11/2016,18:00:00,20:00:00,TCBEIB,2175,30,21,2925,2925,0,0,0,00:00:00,2,0,0,0
BP15PAAA,01/11/2016,18:00:00,20:00:00,TCBIBS,2175,30,21,18577,18577,0,0,0,00:00:00,4,0,0,0
BP15PAAA,01/11/2016,18:00:00,20:00:00,TCBIPB,2175,30,21,1284,1284,0,0,0,00:00:00,2,0,0,0
BP15PAAA,01/11/2016,18:00:00,20:00:00,TCBMID,2175,30,21,1400,1400,0,0,0,00:00:00,2,0,0,0
BP15PAAA,01/11/2016,18:00:00,20:00:00,TCBM1A,20,20,11,8184,8184,0,0,0,00:00:00,4,0,0,0
BP15PAAA,01/11/2016,18:00:00,20:00:00,TCBOTH,2177,30,11,869,869,0,0,0,00:00:00,3,0,0,0
BP15PAAA,01/11/2016,18:00:00,20:00:00,TCBPOS,2175,30,21,857,857,0,0,0,00:00:00,2,0,0,0
BP15PAAA,01/11/2016,18:00:00,20:00:00,TCBSCTR,1,50,21,6010,6010,0,0,0,00:00:00,4,0,0,0
BP15PAAA,01/11/2016,18:00:00,20:00:00,TCBSMSA,1,1,1,120,120,0,0,0,00:00:00,1,0,120,1
BP15PAAA,01/11/2016,18:00:00,20:00:00,TCBSMSR,2,10,6,27,27,0,0,0,00:00:00,1,0,0,0
BP15PAAA,01/11/2016,18:00:00,20:00:00,TCBTRM,2175,30,21,13363,13363,0,0,0,00:00:00,3,0,0,0
BP15PAAA,01/11/2016,18:00:00,20:00:00,TCBTRNLM,0,1,1,0,0,0,0,0,00:00:00,0,0,0,1
BP15PAAA,01/11/2016,18:00:00,20:00:00,*TOTALS*,43529,-1,-1,62464,62464,0,0,0,00:00:00,-1,-1,120,3
BP15PAAA,01/11/2016,20:00:00,22:00:00,TCBATM,2175,30,21,4159,4159,0,0,0,00:00:00,3,0,0,0
BP15PAAA,01/11/2016,20:00:00,22:00:00,TCBCHHI,15225,70,26,2455,2455,0,0,0,00:00:00,4,0,0,0
BP15PAAA,01/11/2016,20:00:00,22:00:00,TCBCHLI,10875,30,31,277,277,0,0,0,00:00:00,1,0,0,0
BP15PAAA,01/11/2016,20:00:00,22:00:00,TCBCHLM,0,10,1,0,0,0,0,0,00:00:00,0,0,0,1
BP15PAAA,01/11/2016,20:00:00,22:00:00,TCBEIB,2175,30,21,2265,2265,0,0,0,00:00:00,2,0,0,0
BP15PAAA,01/11/2016,20:00:00,22:00:00,TCBIBS,2175,30,21,16433,16433,0,0,0,00:00:00,5,0,0,0
BP15PAAA,01/11/2016,20:00:00,22:00:00,TCBIPB,2175,30,21,1402,1402,0,0,0,00:00:00,2,0,0,0
BP15PAAA,01/11/2016,20:00:00,22:00:00,TCBMID,2175,30,21,1048,1048,0,0,0,00:00:00,2,0,0,0
BP15PAAA,01/11/2016,20:00:00,22:00:00,TCBM1A,20,20,11,6875,6875,0,0,0,00:00:00,3,0,0,0
BP15PAAA,01/11/2016,20:00:00,22:00:00,TCBOTH,2177,30,11,419,419,0,0,0,00:00:00,2,0,0,0
BP15PAAA,01/11/2016,20:00:00,22:00:00,TCBPOS,2175,30,21,701,701,0,0,0,00:00:00,2,0,0,0
BP15PAAA,01/11/2016,20:00:00,22:00:00,TCBSCTR,1,50,21,4496,4496,0,0,0,00:00:00,4,0,0,0
BP15PAAA,01/11/2016,20:00:00,22:00:00,TCBSMSA,1,1,1,120,120,0,0,0,00:00:00,1,0,120,1
BP15PAAA,01/11/2016,20:00:00,22:00:00,TCBSMSR,2,10,6,0,0,0,0,0,00:00:00,0,0,0,0
BP15PAAA,01/11/2016,20:00:00,22:00:00,TCBTRM,2175,30,21,8501,8501,0,0,0,00:00:00,3,0,0,0
BP15PAAA,01/11/2016,20:00:00,22:00:00,TCBTRNLM,0,1,1,0,0,0,0,0,00:00:00,0,0,0,1
BP15PAAA,01/11/2016,20:00:00,22:00:00,*TOTALS*,43529,-1,-1,49151,49151,0,0,0,00:00:00,-1,-1,120,3
BP15PAAE,01/11/2016,06:00:00,08:00:00,TCBATM,2175,30,21,893,893,0,0,0,00:00:00,2,0,0,0
BP15PAAE,01/11/2016,06:00:00,08:00:00,TCBCHHI,15225,70,26,190,190,0,0,0,00:00:00,1,0,0,0
BP15PAAE,01/11/2016,06:00:00,08:00:00,TCBCHLI,10875,30,31,282,282,0,0,0,00:00:00,1,0,0,0
BP15PAAE,01/11/2016,06:00:00,08:00:00,TCBCHLM,0,10,1,0,0,0,0,0,00:00:00,0,0,0,1
BP15PAAE,01/11/2016,06:00:00,08:00:00,TCBEIB,2175,30,21,1044,1044,0,0,0,00:00:00,2,0,0,0
BP15PAAE,01/11/2016,06:00:00,08:00:00,TCBIBS,2175,30,21,2095,2095,0,0,0,00:00:00,2,0,0,0
BP15PAAE,01/11/2016,06:00:00,08:00:00,TCBIPB,2175,30,21,254,254,0,0,0,00:00:00,1,0,0,0
BP15PAAE,01/11/2016,06:00:00,08:00:00,TCBMID,2175,30,21,314,314,0,0,0,00:00:00,1,0,0,0
BP15PAAE,01/11/2016,06:00:00,08:00:00,TCBM1A,20,20,11,740,740,0,0,0,00:00:00,2,0,0,0
BP15PAAE,01/11/2016,06:00:00,08:00:00,TCBOTH,2177,30,11,259,259,0,0,0,00:00:00,1,0,0,0
BP15PAAE,01/11/2016,06:00:00,08:00:00,TCBPOS,2175,30,21,50,50,0,0,0,00:00:00,1,0,0,0
BP15PAAE,01/11/2016,06:00:00,08:00:00,TCBSCTR,1,50,21,796,796,0,0,0,00:00:00,3,0,0,0
BP15PAAE,01/11/2016,06:00:00,08:00:00,TCBSMSA,1,1,1,120,120,0,0,0,00:00:00,1,0,120,1
BP15PAAE,01/11/2016,06:00:00,08:00:00,TCBSMSR,2,10,6,0,0,0,0,0,00:00:00,0,0,0,0
BP15PAAE,01/11/2016,06:00:00,08:00:00,TCBTRM,2175,30,21,270,270,0,0,0,00:00:00,2,0,0,0
BP15PAAE,01/11/2016,06:00:00,08:00:00,TCBTRNLM,0,1,1,0,0,0,0,0,00:00:00,0,0,0,1
BP15PAAE,01/11/2016,06:00:00,08:00:00,*TOTALS*,43529,-1,-1,7307,7307,0,0,0,00:00:00,-1,-1,120,3
BP15PAAE,01/11/2016,08:00:00,10:00:00,TCBATM,2175,30,21,4388,4388,0,0,0,00:00:00,3,0,0,0
BP15PAAE,01/11/2016,08:00:00,10:00:00,TCBCHHI,15225,70,26,3405,3405,0,0,0,00:00:00,3,0,0,0
BP15PAAE,01/11/2016,08:00:00,10:00:00,TCBCHLI,10875,30,31,926,926,0,0,0,00:00:00,2,0,0,0
BP15PAAE,01/11/2016,08:00:00,10:00:00,TCBCHLM,0,10,1,0,0,0,0,0,00:00:00,0,0,0,1
BP15PAAE,01/11/2016,08:00:00,10:00:00,TCBEIB,2175,30,21,6414,6414,0,0,0,00:00:00,3,0,0,0
BP15PAAE,01/11/2016,08:00:00,10:00:00,TCBIBS,2175,30,21,20154,20154,0,0,0,00:00:00,5,0,0,0
BP15PAAE,01/11/2016,08:00:00,10:00:00,TCBIPB,2175,30,21,1038,1038,0,0,0,00:00:00,2,0,0,0
BP15PAAE,01/11/2016,08:00:00,10:00:00,TCBMID,2175,30,21,2113,2113,0,0,0,00:00:00,2,0,0,0
BP15PAAE,01/11/2016,08:00:00,10:00:00,TCBM1A,20,20,11,8352,8352,0,0,0,00:00:00,4,0,0,0
BP15PAAE,01/11/2016,08:00:00,10:00:00,TCBOTH,2177,30,11,1777,1777,0,0,0,00:00:00,3,0,0,0
BP15PAAE,01/11/2016,08:00:00,10:00:00,TCBPOS,2175,30,21,900,900,0,0,0,00:00:00,2,0,0,0
BP15PAAE,01/11/2016,08:00:00,10:00:00,TCBSCTR,1,50,21,5500,5500,0,0,0,00:00:00,5,0,0,0
BP15PAAE,01/11/2016,08:00:00,10:00:00,TCBSMSA,1,1,1,120,120,0,0,0,00:00:00,1,0,120,1
BP15PAAE,01/11/2016,08:00:00,10:00:00,TCBSMSR,2,10,6,0,0,0,0,0,00:00:00,0,0,0,0
BP15PAAE,01/11/2016,08:00:00,10:00:00,TCBTRM,2175,30,21,14810,14810,0,0,0,00:00:00,4,0,0,0
BP15PAAE,01/11/2016,08:00:00,10:00:00,TCBTRNLM,0,1,1,0,0,0,0,0,00:00:00,0,0,0,1
BP15PAAE,01/11/2016,08:00:00,10:00:00,*TOTALS*,43529,-1,-1,69897,69897,0,0,0,00:00:00,-1,-1,120,3
BP15PAAE,01/11/2016,10:00:00,12:00:00,TCBATM,2175,30,21,6765,6765,0,0,0,00:00:00,3,0,0,0
BP15PAAE,01/11/2016,10:00:00,12:00:00,TCBCHHI,15225,70,26,4941,4941,0,0,0,00:00:00,3,0,0,0
BP15PAAE,01/11/2016,10:00:00,12:00:00,TCBCHLI,10875,30,31,996,996,0,0,0,00:00:00,2,0,0,0
BP15PAAE,01/11/2016,10:00:00,12:00:00,TCBCHLM,0,10,1,0,0,0,0,0,00:00:00,0,0,0,1
BP15PAAE,01/11/2016,10:00:00,12:00:00,TCBEIB,2175,30,21,10321,10321,0,0,0,00:00:00,4,0,0,0
BP15PAAE,01/11/2016,10:00:00,12:00:00,TCBIBS,2175,30,21,33851,33851,0,0,0,00:00:00,5,0,0,0
BP15PAAE,01/11/2016,10:00:00,12:00:00,TCBIPB,2175,30,21,1695,1695,0,0,0,00:00:00,3,0,0,0
BP15PAAE,01/11/2016,10:00:00,12:00:00,TCBMID,2175,30,21,3880,3880,0,0,0,00:00:00,3,0,0,0
BP15PAAE,01/11/2016,10:00:00,12:00:00,TCBM1A,20,20,11,15832,15832,0,0,0,00:00:00,4,0,0,0
BP15PAAE,01/11/2016,10:00:00,12:00:00,TCBOTH,2177,30,11,2673,2673,0,0,0,00:00:00,3,0,0,0
BP15PAAE,01/11/2016,10:00:00,12:00:00,TCBPOS,2175,30,21,1336,1336,0,0,0,00:00:00,2,0,0,0
BP15PAAE,01/11/2016,10:00:00,12:00:00,TCBSCTR,1,50,21,8984,8984,0,0,0,00:00:00,6,0,0,0
BP15PAAE,01/11/2016,10:00:00,12:00:00,TCBSMSA,1,1,1,120,120,0,0,0,00:00:00,1,0,120,1
BP15PAAE,01/11/2016,10:00:00,12:00:00,TCBSMSR,2,10,6,25,25,0,0,0,00:00:00,1,0,0,0
BP15PAAE,01/11/2016,10:00:00,12:00:00,TCBTRM,2175,30,21,27567,27567,0,0,0,00:00:00,4,0,0,0
BP15PAAE,01/11/2016,10:00:00,12:00:00,TCBTRNLM,0,1,1,0,0,0,0,0,00:00:00,0,0,0,1
BP15PAAE,01/11/2016,10:00:00,12:00:00,*TOTALS*,43529,-1,-1,118986,118986,0,0,0,00:00:00,-1,-1,120,3
BP15PAAE,01/11/2016,12:00:00,14:00:00,TCBATM,2175,30,21,6584,6584,0,0,0,00:00:00,4,0,0,0
BP15PAAE,01/11/2016,12:00:00,14:00:00,TCBCHHI,15225,70,26,3508,3508,0,0,0,00:00:00,3,0,0,0
BP15PAAE,01/11/2016,12:00:00,14:00:00,TCBCHLI,10875,30,31,1160,1160,0,0,0,00:00:00,2,0,0,0
BP15PAAE,01/11/2016,12:00:00,14:00:00,TCBCHLM,0,10,1,0,0,0,0,0,00:00:00,0,0,0,1
BP15PAAE,01/11/2016,12:00:00,14:00:00,TCBEIB,2175,30,21,6283,6283,0,0,0,00:00:00,3,0,0,0
BP15PAAE,01/11/2016,12:00:00,14:00:00,TCBIBS,2175,30,21,28602,28602,0,0,0,00:00:00,5,0,0,0
BP15PAAE,01/11/2016,12:00:00,14:00:00,TCBIPB,2175,30,21,2069,2069,0,0,0,00:00:00,2,0,0,0
BP15PAAE,01/11/2016,12:00:00,14:00:00,TCBMID,2175,30,21,2844,2844,0,0,0,00:00:00,2,0,0,0
BP15PAAE,01/11/2016,12:00:00,14:00:00,TCBM1A,20,20,11,12934,12934,0,0,0,00:00:00,5,0,0,0
BP15PAAE,01/11/2016,12:00:00,14:00:00,TCBOTH,2177,30,11,1910,1910,0,0,0,00:00:00,3,0,0,0
BP15PAAE,01/11/2016,12:00:00,14:00:00,TCBPOS,2175,30,21,964,964,0,0,0,00:00:00,2,0,0,0
BP15PAAE,01/11/2016,12:00:00,14:00:00,TCBSCTR,1,50,21,8404,8404,0,0,0,00:00:00,5,0,0,0
BP15PAAE,01/11/2016,12:00:00,14:00:00,TCBSMSA,1,1,1,120,120,0,0,0,00:00:00,1,0,120,1
BP15PAAE,01/11/2016,12:00:00,14:00:00,TCBSMSR,2,10,6,1098,1098,0,0,0,00:00:00,7,0,0,0
BP15PAAE,01/11/2016,12:00:00,14:00:00,TCBTRM,2175,30,21,18963,18963,0,0,0,00:00:00,4,0,0,0
BP15PAAE,01/11/2016,12:00:00,14:00:00,TCBTRNLM,0,1,1,0,0,0,0,0,00:00:00,0,0,0,1
BP15PAAE,01/11/2016,12:00:00,14:00:00,*TOTALS*,43529,-1,-1,95443,95443,0,0,0,00:00:00,-1,-1,120,3
BP15PAAE,01/11/2016,14:00:00,16:00:00,TCBATM,2175,30,21,6609,6609,0,0,0,00:00:00,3,0,0,0
BP15PAAE,01/11/2016,14:00:00,16:00:00,TCBCHHI,15225,70,26,4283,4283,0,0,0,00:00:00,3,0,0,0
BP15PAAE,01/11/2016,14:00:00,16:00:00,TCBCHLI,10875,30,31,1308,1308,0,0,0,00:00:00,2,0,0,0
BP15PAAE,01/11/2016,14:00:00,16:00:00,TCBCHLM,0,10,1,0,0,0,0,0,00:00:00,0,0,0,1
BP15PAAE,01/11/2016,14:00:00,16:00:00,TCBEIB,2175,30,21,8843,8843,0,0,0,00:00:00,3,0,0,0
BP15PAAE,01/11/2016,14:00:00,16:00:00,TCBIBS,2175,30,21,32830,32830,0,0,0,00:00:00,9,0,0,0
BP15PAAE,01/11/2016,14:00:00,16:00:00,TCBIPB,2175,30,21,1472,1472,0,0,0,00:00:00,2,0,0,0
BP15PAAE,01/11/2016,14:00:00,16:00:00,TCBMID,2175,30,21,3890,3890,0,0,0,00:00:00,2,0,0,0
BP15PAAE,01/11/2016,14:00:00,16:00:00,TCBM1A,20,20,11,13819,13819,0,0,0,00:00:00,5,0,0,0
BP15PAAE,01/11/2016,14:00:00,16:00:00,TCBOTH,2177,30,11,2715,2715,0,0,0,00:00:00,3,0,0,0
BP15PAAE,01/11/2016,14:00:00,16:00:00,TCBPOS,2175,30,21,1228,1228,0,0,0,00:00:00,2,0,0,0
BP15PAAE,01/11/2016,14:00:00,16:00:00,TCBSCTR,1,50,21,8861,8861,0,0,0,00:00:00,5,0,0,0
BP15PAAE,01/11/2016,14:00:00,16:00:00,TCBSMSA,1,1,1,120,120,0,0,0,00:00:00,1,0,120,1
BP15PAAE,01/11/2016,14:00:00,16:00:00,TCBSMSR,2,10,6,2163,2163,0,0,0,00:00:00,7,0,0,0
BP15PAAE,01/11/2016,14:00:00,16:00:00,TCBTRM,2175,30,21,27945,27945,0,0,0,00:00:00,5,0,0,0
BP15PAAE,01/11/2016,14:00:00,16:00:00,TCBTRNLM,0,1,1,0,0,0,0,0,00:00:00,0,0,0,1
BP15PAAE,01/11/2016,14:00:00,16:00:00,*TOTALS*,43529,-1,-1,116086,116086,0,0,0,00:00:00,-1,-1,120,3
BP15PAAE,01/11/2016,16:00:00,18:00:00,TCBATM,2175,30,21,6910,6910,0,0,0,00:00:00,3,0,0,0
BP15PAAE,01/11/2016,16:00:00,18:00:00,TCBCHHI,15225,70,26,3735,3735,0,0,0,00:00:00,3,0,0,0
BP15PAAE,01/11/2016,16:00:00,18:00:00,TCBCHLI,10875,30,31,1020,1020,0,0,0,00:00:00,2,0,0,0
BP15PAAE,01/11/2016,16:00:00,18:00:00,TCBCHLM,0,10,1,0,0,0,0,0,00:00:00,0,0,0,1
BP15PAAE,01/11/2016,16:00:00,18:00:00,TCBEIB,2175,30,21,7130,7130,0,0,0,00:00:00,3,0,0,0
